,vib
37279,102.06
37280,22.056
37281,-49.944
37282,-17.944
37283,-105.94
37284,54.056
37285,-9.9439
37286,-137.94
37287,14.056
37288,-105.94
37289,46.056
37290,46.056
37291,-113.94
37292,-9.9439
37293,-73.944
37294,94.056
37295,54.056
37296,-129.94
37297,-49.944
37298,-49.944
37299,86.056
37300,62.056
37301,-57.944
37302,-33.944
37303,-65.944
37304,102.06
37305,46.056
37306,-41.944
37307,-33.944
37308,-89.944
37309,102.06
37310,6.0561
37311,-89.944
37312,6.0561
37313,-57.944
37314,38.056
37315,14.056
37316,14.056
37317,46.056
37318,-65.944
37319,30.056
37320,94.056
37321,54.056
37322,-49.944
37323,-33.944
37324,78.056
37325,86.056
37326,166.06
37327,-49.944
37328,62.056
37329,174.06
37330,62.056
37331,126.06
37332,6.0561
37333,46.056
37334,38.056
37335,-17.944
37336,94.056
37337,-1.9439
37338,70.056
37339,86.056
37340,118.06
37341,134.06
37342,-1.9439
37343,38.056
37344,110.06
37345,70.056
37346,-33.944
37347,-49.944
37348,30.056
37349,78.056
37350,30.056
37351,-41.944
37352,-1.9439
37353,62.056
37354,126.06
37355,54.056
37356,-33.944
37357,54.056
37358,94.056
37359,110.06
37360,94.056
37361,-25.944
37362,-1.9439
37363,22.056
37364,-1.9439
37365,-33.944
37366,-65.944
37367,-81.944
37368,46.056
37369,78.056
37370,30.056
37371,30.056
37372,-1.9439
37373,46.056
37374,102.06
37375,86.056
37376,62.056
37377,-9.9439
37378,-41.944
37379,46.056
37380,94.056
37381,6.0561
37382,-1.9439
37383,54.056
37384,94.056
37385,6.0561
37386,-81.944
37387,-25.944
37388,94.056
37389,62.056
37390,-9.9439
37391,6.0561
37392,38.056
37393,94.056
37394,78.056
37395,30.056
37396,62.056
37397,-1.9439
37398,-41.944
37399,86.056
37400,94.056
37401,30.056
37402,-9.9439
37403,-25.944
37404,38.056
37405,118.06
37406,54.056
37407,38.056
37408,22.056
37409,14.056
37410,110.06
37411,94.056
37412,46.056
37413,14.056
37414,62.056
37415,62.056
37416,54.056
37417,30.056
37418,6.0561
37419,70.056
37420,46.056
37421,22.056
37422,30.056
37423,-25.944
37424,70.056
37425,-9.9439
37426,70.056
37427,38.056
37428,22.056
37429,110.06
37430,30.056
37431,86.056
37432,14.056
37433,86.056
37434,126.06
37435,22.056
37436,142.06
37437,46.056
37438,30.056
37439,110.06
37440,-145.94
37441,-121.94
37442,-217.94
37443,-249.94
37444,-313.94
37445,-81.944
37446,302.06
37447,430.06
37448,190.06
37449,-81.944
37450,-9.9439
37451,-49.944
37452,-41.944
37453,46.056
37454,-17.944
37455,38.056
37456,38.056
37457,14.056
37458,102.06
37459,-1.9439
37460,-65.944
37461,62.056
37462,30.056
37463,-49.944
37464,-81.944
37465,-73.944
37466,22.056
37467,70.056
37468,86.056
37469,206.06
37470,286.06
37471,246.06
37472,126.06
37473,46.056
37474,70.056
37475,38.056
37476,-97.944
37477,-177.94
37478,-97.944
37479,-97.944
37480,-81.944
37481,-33.944
37482,-81.944
37483,-1.9439
37484,62.056
37485,30.056
37486,94.056
37487,46.056
37488,30.056
37489,110.06
37490,62.056
37491,102.06
37492,126.06
37493,70.056
37494,94.056
37495,86.056
37496,38.056
37497,-1.9439
37498,-41.944
37499,-33.944
37500,14.056
37501,62.056
37502,14.056
37503,54.056
37504,46.056
37505,-17.944
37506,-17.944
37507,-65.944
37508,-41.944
37509,14.056
37510,-57.944
37511,-33.944
37512,30.056
37513,-1.9439
37514,30.056
37515,54.056
37516,110.06
37517,118.06
37518,70.056
37519,54.056
37520,86.056
37521,62.056
37522,-41.944
37523,-33.944
37524,38.056
37525,70.056
37526,38.056
37527,-9.9439
37528,86.056
37529,62.056
37530,-41.944
37531,6.0561
37532,22.056
37533,-25.944
37534,-33.944
37535,-81.944
37536,-1.9439
37537,46.056
37538,-25.944
37539,6.0561
37540,46.056
37541,-9.9439
37542,38.056
37543,70.056
37544,-1.9439
37545,-25.944
37546,6.0561
37547,-1.9439
37548,22.056
37549,-9.9439
37550,-1.9439
37551,-1.9439
37552,22.056
37553,-17.944
37554,22.056
37555,14.056
37556,78.056
37557,62.056
37558,-9.9439
37559,-9.9439
37560,14.056
37561,-9.9439
37562,22.056
37563,-57.944
37564,-81.944
37565,-17.944
37566,-1.9439
37567,22.056
37568,38.056
37569,22.056
37570,70.056
37571,110.06
37572,14.056
37573,-9.9439
37574,54.056
37575,-1.9439
37576,6.0561
37577,-33.944
37578,-65.944
37579,-25.944
37580,-57.944
37581,30.056
37582,94.056
37583,-25.944
37584,22.056
37585,38.056
37586,46.056
37587,46.056
37588,-41.944
37589,-41.944
37590,-1.9439
37591,102.06
37592,22.056
37593,-73.944
37594,22.056
37595,46.056
37596,54.056
37597,-17.944
37598,-17.944
37599,126.06
37600,-9.9439
37601,-57.944
37602,-9.9439
37603,-1.9439
37604,78.056
37605,46.056
37606,-9.9439
37607,46.056
37608,-9.9439
37609,-1.9439
37610,30.056
37611,-49.944
37612,-9.9439
37613,14.056
37614,14.056
37615,-9.9439
37616,-1.9439
37617,-9.9439
37618,-17.944
37619,22.056
37620,38.056
37621,38.056
37622,6.0561
37623,-129.94
37624,-33.944
37625,22.056
37626,-25.944
37627,22.056
37628,-49.944
37629,-17.944
37630,38.056
37631,14.056
37632,70.056
37633,-41.944
37634,-65.944
37635,14.056
37636,46.056
37637,30.056
37638,-49.944
37639,-57.944
37640,-25.944
37641,6.0561
37642,-41.944
37643,-17.944
37644,30.056
37645,-25.944
37646,-17.944
37647,22.056
37648,38.056
37649,54.056
37650,-33.944
37651,-25.944
37652,62.056
37653,46.056
37654,-41.944
37655,-41.944
37656,22.056
37657,30.056
37658,6.0561
37659,-9.9439
37660,38.056
37661,38.056
37662,-49.944
37663,-1.9439
37664,70.056
37665,22.056
37666,6.0561
37667,6.0561
37668,6.0561
37669,30.056
37670,14.056
37671,-1.9439
37672,-1.9439
37673,-73.944
37674,-1.9439
37675,14.056
37676,-49.944
37677,-65.944
37678,-1.9439
37679,-17.944
37680,-1.9439
37681,-81.944
37682,-57.944
37683,62.056
37684,46.056
37685,-33.944
37686,-1.9439
37687,70.056
37688,70.056
37689,-25.944
37690,-113.94
37691,-33.944
37692,14.056
37693,-17.944
37694,-1.9439
37695,-25.944
37696,-41.944
37697,-17.944
37698,-9.9439
37699,-9.9439
37700,-1.9439
37701,-49.944
37702,6.0561
37703,-73.944
37704,-1.9439
37705,14.056
37706,-25.944
37707,-57.944
37708,-57.944
37709,70.056
37710,14.056
37711,-81.944
37712,-57.944
37713,-113.94
37714,46.056
37715,6.0561
37716,-105.94
37717,-57.944
37718,-81.944
37719,102.06
37720,54.056
37721,-153.94
37722,-33.944
37723,62.056
37724,102.06
37725,-1.9439
37726,-209.94
37727,-57.944
37728,54.056
37729,46.056
37730,-1.9439
37731,-49.944
37732,46.056
37733,-9.9439
37734,70.056
37735,-41.944
37736,-281.94
37737,-273.94
37738,-401.94
37739,-33.944
37740,350.06
37741,102.06
37742,-81.944
37743,-89.944
37744,182.06
37745,230.06
37746,38.056
37747,-161.94
37748,-41.944
37749,38.056
37750,-9.9439
37751,30.056
37752,-33.944
37753,-9.9439
37754,30.056
37755,6.0561
37756,102.06
37757,-1.9439
37758,-41.944
37759,142.06
37760,126.06
37761,38.056
37762,-73.944
37763,-113.94
37764,-1.9439
37765,-41.944
37766,-153.94
37767,-97.944
37768,22.056
37769,86.056
37770,38.056
37771,-17.944
37772,30.056
37773,46.056
37774,14.056
37775,-9.9439
37776,30.056
37777,-17.944
37778,-65.944
37779,-57.944
37780,-65.944
37781,-1.9439
37782,-9.9439
37783,-33.944
37784,30.056
37785,38.056
37786,-137.94
37787,22.056
37788,14.056
37789,62.056
37790,102.06
37791,-153.94
37792,-25.944
37793,38.056
37794,54.056
37795,6.0561
37796,-209.94
37797,-113.94
37798,-9.9439
37799,46.056
37800,-49.944
37801,-185.94
37802,-81.944
37803,-9.9439
37804,70.056
37805,6.0561
37806,-137.94
37807,-49.944
37808,30.056
37809,14.056
37810,-9.9439
37811,-97.944
37812,-1.9439
37813,6.0561
37814,-9.9439
37815,30.056
37816,-57.944
37817,-25.944
37818,86.056
37819,30.056
37820,-25.944
37821,-57.944
37822,6.0561
37823,54.056
37824,-1.9439
37825,-33.944
37826,30.056
37827,-25.944
37828,38.056
37829,22.056
37830,-17.944
37831,6.0561
37832,-9.9439
37833,78.056
37834,-1.9439
37835,6.0561
37836,-25.944
37837,-81.944
37838,86.056
37839,14.056
37840,14.056
37841,54.056
37842,-65.944
37843,86.056
37844,46.056
37845,46.056
37846,14.056
37847,-33.944
37848,102.06
37849,54.056
37850,-57.944
37851,-81.944
37852,-17.944
37853,54.056
37854,-57.944
37855,-1.9439
37856,6.0561
37857,6.0561
37858,70.056
37859,6.0561
37860,70.056
37861,46.056
37862,-49.944
37863,-33.944
37864,-49.944
37865,-25.944
37866,-25.944
37867,-49.944
37868,-97.944
37869,-41.944
37870,22.056
37871,-41.944
37872,-17.944
37873,-57.944
37874,-1.9439
37875,-9.9439
37876,-113.94
37877,-1.9439
37878,-25.944
37879,-9.9439
37880,54.056
37881,-81.944
37882,14.056
37883,-41.944
37884,6.0561
37885,-1.9439
37886,6.0561
37887,6.0561
37888,-137.94
37889,-65.944
37890,-17.944
37891,14.056
37892,-57.944
37893,-201.94
37894,46.056
37895,46.056
37896,-17.944
37897,-81.944
37898,-153.94
37899,14.056
37900,38.056
37901,22.056
37902,30.056
37903,-17.944
37904,-33.944
37905,38.056
37906,142.06
37907,-1.9439
37908,-1.9439
37909,-9.9439
37910,14.056
37911,142.06
37912,-17.944
37913,14.056
37914,54.056
37915,14.056
37916,94.056
37917,6.0561
37918,14.056
37919,22.056
37920,14.056
37921,54.056
37922,-25.944
37923,-25.944
37924,-1.9439
37925,38.056
37926,-97.944
37927,-41.944
37928,46.056
37929,14.056
37930,-1.9439
37931,-9.9439
37932,-1.9439
37933,6.0561
37934,-25.944
37935,-1.9439
37936,30.056
37937,6.0561
37938,-41.944
37939,-33.944
37940,14.056
37941,46.056
37942,54.056
37943,-17.944
37944,22.056
37945,86.056
37946,22.056
37947,-1.9439
37948,-25.944
37949,-49.944
37950,14.056
37951,14.056
37952,-1.9439
37953,38.056
37954,-33.944
37955,-1.9439
37956,62.056
37957,30.056
37958,6.0561
37959,-17.944
37960,-41.944
37961,-1.9439
37962,-49.944
37963,-89.944
37964,-9.9439
37965,46.056
37966,46.056
37967,62.056
37968,94.056
37969,54.056
37970,94.056
37971,62.056
37972,78.056
37973,102.06
37974,38.056
37975,30.056
37976,-57.944
37977,-265.94
37978,-105.94
37979,-177.94
37980,-417.94
37981,-65.944
37982,382.06
37983,406.06
37984,158.06
37985,-73.944
37986,86.056
37987,-17.944
37988,-249.94
37989,-1.9439
37990,78.056
37991,-25.944
37992,-97.944
37993,-9.9439
37994,214.06
37995,230.06
37996,102.06
37997,54.056
37998,110.06
37999,110.06
38000,-49.944
38001,14.056
38002,6.0561
38003,-105.94
38004,14.056
38005,-57.944
38006,126.06
38007,94.056
38008,-1.9439
38009,150.06
38010,22.056
38011,6.0561
38012,-57.944
38013,-73.944
38014,78.056
38015,-41.944
38016,-9.9439
38017,-1.9439
38018,-9.9439
38019,-1.9439
38020,-145.94
38021,6.0561
38022,-1.9439
38023,-33.944
38024,38.056
38025,-25.944
38026,-9.9439
38027,22.056
38028,38.056
38029,142.06
38030,6.0561
38031,-25.944
38032,62.056
38033,-17.944
38034,-17.944
38035,-49.944
38036,14.056
38037,78.056
38038,-17.944
38039,-17.944
38040,70.056
38041,118.06
38042,30.056
38043,-33.944
38044,6.0561
38045,70.056
38046,102.06
38047,-33.944
38048,-73.944
38049,70.056
38050,30.056
38051,-9.9439
38052,-25.944
38053,6.0561
38054,94.056
38055,14.056
38056,-1.9439
38057,14.056
38058,14.056
38059,-25.944
38060,38.056
38061,46.056
38062,-1.9439
38063,-17.944
38064,-1.9439
38065,46.056
38066,54.056
38067,14.056
38068,62.056
38069,62.056
38070,6.0561
38071,62.056
38072,54.056
38073,6.0561
38074,22.056
38075,-25.944
38076,6.0561
38077,54.056
38078,54.056
38079,78.056
38080,-17.944
38081,-81.944
38082,38.056
38083,94.056
38084,38.056
38085,-1.9439
38086,-25.944
38087,-33.944
38088,54.056
38089,62.056
38090,-1.9439
38091,38.056
38092,-1.9439
38093,6.0561
38094,78.056
38095,14.056
38096,-1.9439
38097,14.056
38098,-25.944
38099,86.056
38100,86.056
38101,62.056
38102,62.056
38103,22.056
38104,38.056
38105,62.056
38106,-17.944
38107,-49.944
38108,-17.944
38109,-9.9439
38110,22.056
38111,-33.944
38112,-9.9439
38113,54.056
38114,38.056
38115,22.056
38116,30.056
38117,6.0561
38118,-17.944
38119,6.0561
38120,6.0561
38121,-41.944
38122,14.056
38123,-1.9439
38124,62.056
38125,78.056
38126,-33.944
38127,6.0561
38128,14.056
38129,14.056
38130,46.056
38131,-41.944
38132,-25.944
38133,30.056
38134,30.056
38135,-1.9439
38136,-81.944
38137,-25.944
38138,38.056
38139,62.056
38140,30.056
38141,-25.944
38142,-1.9439
38143,6.0561
38144,102.06
38145,70.056
38146,-1.9439
38147,-9.9439
38148,6.0561
38149,86.056
38150,70.056
38151,22.056
38152,38.056
38153,54.056
38154,14.056
38155,30.056
38156,30.056
38157,-41.944
38158,-41.944
38159,30.056
38160,30.056
38161,38.056
38162,-49.944
38163,-65.944
38164,102.06
38165,94.056
38166,38.056
38167,-25.944
38168,-9.9439
38169,126.06
38170,102.06
38171,-9.9439
38172,-17.944
38173,14.056
38174,30.056
38175,70.056
38176,6.0561
38177,-57.944
38178,14.056
38179,70.056
38180,62.056
38181,54.056
38182,6.0561
38183,94.056
38184,150.06
38185,46.056
38186,-25.944
38187,-9.9439
38188,62.056
38189,78.056
38190,-17.944
38191,-49.944
38192,6.0561
38193,-9.9439
38194,-73.944
38195,22.056
38196,46.056
38197,6.0561
38198,6.0561
38199,-17.944
38200,54.056
38201,54.056
38202,-49.944
38203,-17.944
38204,38.056
38205,46.056
38206,6.0561
38207,-41.944
38208,62.056
38209,126.06
38210,54.056
38211,14.056
38212,46.056
38213,78.056
38214,102.06
38215,86.056
38216,-17.944
38217,-25.944
38218,22.056
38219,6.0561
38220,38.056
38221,-9.9439
38222,-33.944
38223,30.056
38224,62.056
38225,-49.944
38226,6.0561
38227,-25.944
38228,-1.9439
38229,86.056
38230,-49.944
38231,6.0561
38232,-17.944
38233,-1.9439
38234,102.06
38235,-33.944
38236,22.056
38237,54.056
38238,62.056
38239,94.056
38240,6.0561
38241,46.056
38242,22.056
38243,22.056
38244,78.056
38245,126.06
38246,22.056
38247,-17.944
38248,54.056
38249,110.06
38250,54.056
38251,54.056
38252,14.056
38253,38.056
38254,118.06
38255,62.056
38256,38.056
38257,94.056
38258,6.0561
38259,38.056
38260,94.056
38261,54.056
38262,30.056
38263,-1.9439
38264,-73.944
38265,-33.944
38266,46.056
38267,14.056
38268,6.0561
38269,-49.944
38270,-41.944
38271,38.056
38272,-17.944
38273,30.056
38274,30.056
38275,-73.944
38276,62.056
38277,30.056
38278,-1.9439
38279,30.056
38280,-41.944
38281,14.056
38282,158.06
38283,-73.944
38284,6.0561
38285,54.056
38286,-1.9439
38287,-33.944
38288,-97.944
38289,6.0561
38290,70.056
38291,-9.9439
38292,-33.944
38293,-41.944
38294,14.056
38295,-1.9439
38296,-17.944
38297,22.056
38298,-81.944
38299,38.056
38300,70.056
38301,46.056
38302,86.056
38303,-9.9439
38304,54.056
38305,94.056
38306,-65.944
38307,6.0561
38308,-41.944
38309,-9.9439
38310,86.056
38311,-41.944
38312,-1.9439
38313,-97.944
38314,-1.9439
38315,54.056
38316,-49.944
38317,-25.944
38318,-105.94
38319,6.0561
38320,38.056
38321,-33.944
38322,14.056
38323,-121.94
38324,54.056
38325,102.06
38326,158.06
38327,62.056
38328,-113.94
38329,-25.944
38330,30.056
38331,102.06
38332,22.056
38333,-33.944
38334,78.056
38335,134.06
38336,158.06
38337,22.056
38338,-9.9439
38339,-1.9439
38340,-41.944
38341,110.06
38342,14.056
38343,-89.944
38344,-41.944
38345,38.056
38346,6.0561
38347,-1.9439
38348,-57.944
38349,46.056
38350,118.06
38351,38.056
38352,14.056
38353,6.0561
38354,-1.9439
38355,54.056
38356,22.056
38357,-9.9439
38358,38.056
38359,6.0561
38360,22.056
38361,70.056
38362,30.056
38363,22.056
38364,30.056
38365,46.056
38366,54.056
38367,62.056
38368,-1.9439
38369,6.0561
38370,46.056
38371,-17.944
38372,14.056
38373,-1.9439
38374,38.056
38375,86.056
38376,-49.944
38377,-9.9439
38378,46.056
38379,78.056
38380,118.06
38381,-49.944
38382,-17.944
38383,54.056
38384,-129.94
38385,-225.94
38386,126.06
38387,54.056
38388,-89.944
38389,62.056
38390,134.06
38391,-49.944
38392,-185.94
38393,6.0561
38394,182.06
38395,126.06
38396,-25.944
38397,38.056
38398,246.06
38399,174.06
38400,6.0561
38401,-225.94
38402,-129.94
38403,182.06
38404,86.056
38405,-49.944
38406,-9.9439
38407,78.056
38408,286.06
38409,182.06
38410,94.056
38411,70.056
38412,-41.944
38413,14.056
38414,30.056
38415,62.056
38416,-25.944
38417,-105.94
38418,14.056
38419,-9.9439
38420,78.056
38421,6.0561
38422,-41.944
38423,206.06
38424,86.056
38425,86.056
38426,6.0561
38427,-113.94
38428,222.06
38429,86.056
38430,14.056
38431,38.056
38432,-33.944
38433,190.06
38434,86.056
38435,94.056
38436,126.06
38437,22.056
38438,150.06
38439,70.056
38440,94.056
38441,-1.9439
38442,-137.94
38443,-65.944
38444,-33.944
38445,46.056
38446,-33.944
38447,-105.94
38448,-9.9439
38449,-33.944
38450,-9.9439
38451,-25.944
38452,-49.944
38453,6.0561
38454,-9.9439
38455,14.056
38456,6.0561
38457,-17.944
38458,14.056
38459,14.056
38460,94.056
38461,70.056
38462,54.056
38463,-49.944
38464,78.056
38465,126.06
38466,-1.9439
38467,-9.9439
38468,14.056
38469,38.056
38470,38.056
38471,-57.944
38472,-49.944
38473,-49.944
38474,-33.944
38475,-105.94
38476,-81.944
38477,14.056
38478,-17.944
38479,6.0561
38480,14.056
38481,70.056
38482,102.06
38483,-73.944
38484,38.056
38485,118.06
38486,70.056
38487,-41.944
38488,-225.94
38489,-209.94
38490,-177.94
38491,-265.94
38492,-9.9439
38493,294.06
38494,406.06
38495,198.06
38496,-17.944
38497,46.056
38498,-65.944
38499,-161.94
38500,-89.944
38501,46.056
38502,-57.944
38503,-217.94
38504,-9.9439
38505,222.06
38506,134.06
38507,30.056
38508,86.056
38509,190.06
38510,118.06
38511,-153.94
38512,-105.94
38513,-1.9439
38514,-89.944
38515,-97.944
38516,-129.94
38517,-1.9439
38518,94.056
38519,-17.944
38520,-41.944
38521,46.056
38522,94.056
38523,-33.944
38524,30.056
38525,78.056
38526,126.06
38527,62.056
38528,-17.944
38529,62.056
38530,62.056
38531,-17.944
38532,-89.944
38533,-129.94
38534,-105.94
38535,-49.944
38536,-49.944
38537,-49.944
38538,126.06
38539,182.06
38540,158.06
38541,102.06
38542,-1.9439
38543,118.06
38544,94.056
38545,-57.944
38546,-41.944
38547,14.056
38548,38.056
38549,-1.9439
38550,-25.944
38551,14.056
38552,6.0561
38553,-1.9439
38554,14.056
38555,62.056
38556,22.056
38557,-81.944
38558,6.0561
38559,38.056
38560,54.056
38561,30.056
38562,-1.9439
38563,30.056
38564,54.056
38565,110.06
38566,70.056
38567,14.056
38568,78.056
38569,142.06
38570,126.06
38571,54.056
38572,6.0561
38573,-25.944
38574,102.06
38575,134.06
38576,-9.9439
38577,-57.944
38578,-17.944
38579,78.056
38580,78.056
38581,-81.944
38582,-129.94
38583,-9.9439
38584,62.056
38585,-89.944
38586,-25.944
38587,-89.944
38588,-33.944
38589,62.056
38590,-121.94
38591,14.056
38592,-17.944
38593,30.056
38594,158.06
38595,-49.944
38596,-33.944
38597,-25.944
38598,30.056
38599,126.06
38600,14.056
38601,-1.9439
38602,-9.9439
38603,46.056
38604,62.056
38605,94.056
38606,30.056
38607,-41.944
38608,30.056
38609,70.056
38610,30.056
38611,38.056
38612,-65.944
38613,-49.944
38614,30.056
38615,30.056
38616,-33.944
38617,-129.94
38618,-81.944
38619,22.056
38620,-17.944
38621,-113.94
38622,-73.944
38623,30.056
38624,78.056
38625,38.056
38626,-49.944
38627,-17.944
38628,38.056
38629,22.056
38630,30.056
38631,30.056
38632,-33.944
38633,30.056
38634,78.056
38635,30.056
38636,30.056
38637,-17.944
38638,-25.944
38639,38.056
38640,6.0561
38641,-33.944
38642,-73.944
38643,-49.944
38644,30.056
38645,30.056
38646,-65.944
38647,-25.944
38648,38.056
38649,6.0561
38650,-17.944
38651,6.0561
38652,-33.944
38653,-57.944
38654,-17.944
38655,-17.944
38656,62.056
38657,14.056
38658,-33.944
38659,14.056
38660,-1.9439
38661,46.056
38662,54.056
38663,-17.944
38664,22.056
38665,-25.944
38666,-81.944
38667,-9.9439
38668,38.056
38669,62.056
38670,6.0561
38671,-65.944
38672,14.056
38673,22.056
38674,-9.9439
38675,-9.9439
38676,6.0561
38677,-41.944
38678,-49.944
38679,-25.944
38680,-33.944
38681,-25.944
38682,-41.944
38683,-105.94
38684,-25.944
38685,-41.944
38686,-65.944
38687,-17.944
38688,-65.944
38689,-9.9439
38690,30.056
38691,-41.944
38692,-41.944
38693,-1.9439
38694,22.056
38695,62.056
38696,6.0561
38697,-33.944
38698,-1.9439
38699,14.056
38700,-17.944
38701,6.0561
38702,30.056
38703,38.056
38704,14.056
38705,-65.944
38706,-17.944
38707,30.056
38708,-65.944
38709,-89.944
38710,-25.944
38711,-25.944
38712,-41.944
38713,-65.944
38714,-9.9439
38715,70.056
38716,-33.944
38717,-97.944
38718,-17.944
38719,6.0561
38720,-57.944
38721,-65.944
38722,-49.944
38723,-1.9439
38724,30.056
38725,-25.944
38726,30.056
38727,30.056
38728,-25.944
38729,30.056
38730,-33.944
38731,14.056
38732,62.056
38733,-1.9439
38734,30.056
38735,46.056
38736,46.056
38737,78.056
38738,38.056
38739,14.056
38740,30.056
38741,14.056
38742,-49.944
38743,-33.944
38744,-25.944
38745,-33.944
38746,70.056
38747,-1.9439
38748,-65.944
38749,30.056
38750,22.056
38751,14.056
38752,-33.944
38753,-105.94
38754,-33.944
38755,-9.9439
38756,-9.9439
38757,-57.944
38758,-97.944
38759,-1.9439
38760,94.056
38761,94.056
38762,38.056
38763,30.056
38764,-9.9439
38765,-1.9439
38766,70.056
38767,46.056
38768,22.056
38769,-25.944
38770,-41.944
38771,46.056
38772,38.056
38773,-25.944
38774,-9.9439
38775,-1.9439
38776,6.0561
38777,30.056
38778,14.056
38779,-1.9439
38780,-1.9439
38781,-17.944
38782,-9.9439
38783,-17.944
38784,-33.944
